oid,id,Material,Fecha_instalacion,Diametro_pulgadas,Longitud_millas,Tiempo_vida,others
7458,segmento 7458,Hierro Galvanizado/Polietileno de alta densidad,708887855,2.0,5.755433723,51.60288568,
7459,segmento 7459,Cloruro de polivinilo,1585519845,0.25,1.244226381,31.5561935,
7460,segmento 7460,Cloruro de polivinilo,523982293,1.0,3.39809832,19.21503409,
7461,segmento 7461,Hierro fundido,506230240,375.0,8.204730675,59.99383978,
7462,segmento 7462,Hierro Galvanizado/Polietileno de alta densidad,445821106,2.0,2.211048238,43.18611213,
7463,segmento 7463,Cloruro de polivinilo,12862204,0.75,1.35371281,6.502853281,
7464,segmento 7464,Alta densidad plomo,1191812460,2.5,9.707844301,60.00969371,
7465,segmento 7465,Plomo,988828698,5.0,8.195153819,52.78550109,
7466,segmento 7466,Cloruro de polivinilo,759509402,6.0,1.40901039,31.53611338,
7467,segmento 7467,Alta densidad plomo,331863927,5.0,5.69434576,43.89516097,
7468,segmento 7468,Plomo,396057191,12.0,3.284345699,41.9267503,
7469,segmento 7469,Alta densidad plomo,1358431207,375.0,5.329080353,49.90005136,
7470,segmento 7470,Cloruro de polivinilo,1339333898,1.25,2.273980014,34.3201227,
7471,segmento 7471,Alta densidad plomo,440265689,0.25,4.111053434,30.53888505,
7472,segmento 7472,Cobre,300116195,3.0,5.115831428,57.36996559,
7473,segmento 7473,Alta densidad plomo,1144967950,3.0,9.650178164,60.34019023,
7474,segmento 7474,Hierro Galvanizado/Polietileno de alta densidad,1191257593,10.0,4.320507763,67.77202389,
7475,segmento 7475,Hierro fundido,426634708,8.0,1.106004968,66.36001443,
7476,segmento 7476,Alta densidad plomo,1453495944,0.75,2.061258284,50.84702377,
7477,segmento 7477,Hierro Galvanizado/Polietileno de alta densidad,326178676,0.5,7.015609026,39.58953045,
7478,segmento 7478,Alta densidad plomo,1158987376,0.75,3.570975471,46.95733415,
7479,segmento 7479,Cobre,681726728,2.0,0.259485398,56.98062609,
7480,segmento 7480,Hierro fundido,580340602,0.25,4.399053498,56.26226971,
7481,segmento 7481,Hierro fundido,1284607054,0.5,4.440265563,71.75211525,
7482,segmento 7482,Alta densidad plomo,464730242,0.5,5.408556694,34.79928487,
7483,segmento 7483,Cobre,1345097610,2.5,5.839175985,76.06301316,
7484,segmento 7484,Hierro fundido,203640301,4.0,2.79435974,60.21558295,
7485,segmento 7485,Alta densidad plomo,635518129,4.0,1.067177767,43.55405647,
7486,segmento 7486,Polietileno,382336908,5.0,3.416991661,31.09419757,
7487,segmento 7487,Cloruro de polivinilo,88484430,1.25,3.535699869,12.59722514,
7488,segmento 7488,Hierro fundido,923763939,6.0,1.727191926,74.87739349,
7489,segmento 7489,Hierro ductil,1397387305,375.0,5.753870743,62.47392726,
7490,segmento 7490,Hierro ductil,1114946749,125.0,9.011796325,58.07197988,
7491,segmento 7491,Hierro fundido,791940133,3.0,9.795848726,76.85391907,
7492,segmento 7492,Polietileno,371450415,6.0,5.740287983,34.49080906,
7493,segmento 7493,Hierro ductil,1149517754,6.0,4.667483541,70.56938675,
7494,segmento 7494,Hierro fundido,1370073662,375.0,5.065417639,72.70491938,
7495,segmento 7495,Alta densidad plomo,1143952484,2.0,2.647858615,50.74847045,
7496,segmento 7496,Hierro ductil,799533380,12.0,2.661752793,65.85879498,
7497,segmento 7497,Hierro fundido,1380291686,2.5,6.466578458,83.05809575,
7498,segmento 7498,Hierro fundido,725975478,0.75,1.174033202,59.43222824,
7499,segmento 7499,Cobre,1278459153,1.5,9.56647791,76.10279023,
7500,segmento 7500,Cloruro de polivinilo,482734472,6.0,0.98934746,26.0235949,
7501,segmento 7501,Hierro ductil,1400869395,0.5,4.9591497,62.98519832,
7502,segmento 7502,Hierro fundido,1586593628,0.5,0.290899829,73.1129793,
7503,segmento 7503,Hierro Galvanizado/Polietileno de alta densidad,329227260,12.0,2.292158581,51.12441781,
7504,segmento 7504,Hierro fundido,673712634,3.0,2.139137692,66.94620821,
7505,segmento 7505,Hierro fundido,699429735,1.0,2.523126769,61.55689503,
7506,segmento 7506,Alta densidad plomo,1027025354,4.0,3.685095057,53.39643251,
7507,segmento 7507,Polietileno,681179316,5.0,3.849593235,37.0255047,
7508,segmento 7508,Hierro Galvanizado/Polietileno de alta densidad,618222548,0.5,7.874935857,45.82687942,
7509,segmento 7509,Polietileno,537339616,10.0,6.087358802,40.3913242,
7510,segmento 7510,Plomo,228361758,4.0,3.030338339,32.33703036,
7511,segmento 7511,Hierro Galvanizado/Polietileno de alta densidad,72240547,3.0,1.694879878,38.29630366,
7512,segmento 7512,Alta densidad plomo,1008812746,10.0,9.340306177,63.77392096,
7513,segmento 7513,Hierro fundido,227857843,1.25,9.010320834,60.68958061,
7514,segmento 7514,Cloruro de polivinilo,954535693,5.0,5.498908794,38.00295937,
7515,segmento 7515,Cobre,1199928566,3.0,6.762019346,75.5761879,
7516,segmento 7516,Cloruro de polivinilo,1384357875,6.0,1.7044554,43.32262894,
7517,segmento 7517,Cobre,587826295,2.5,1.673512867,57.93254008,
7518,segmento 7518,Polietileno,1040600648,2.5,8.974469801,45.06025099,
7519,segmento 7519,Cobre,1588581482,3.0,1.993991399,77.90553558,
7520,segmento 7520,Hierro ductil,1162951769,4.0,5.12406353,68.77756832,
7521,segmento 7521,Hierro fundido,1299975134,5.0,1.39431874,80.20794952,
7522,segmento 7522,Hierro fundido,813503762,0.25,4.471916008,60.62266511,
7523,segmento 7523,Plomo,1621789625,1.0,7.109571086,54.57618978,
7524,segmento 7524,Plomo,1161721517,10.0,6.959372989,58.46594046,
7525,segmento 7525,Alta densidad plomo,676362116,125.0,4.827648466,34.35344457,
7526,segmento 7526,Polietileno,1322404738,8.0,5.858056002,53.34343789,
7527,segmento 7527,Plomo,322579920,2.5,2.971918053,31.51025813,
7528,segmento 7528,Hierro Galvanizado/Polietileno de alta densidad,858987030,0.75,5.901102897,49.50965896,
7529,segmento 7529,Polietileno,262516930,1.5,4.321232577,23.55463455,
7530,segmento 7530,Hierro Galvanizado/Polietileno de alta densidad,1011558727,1.0,9.61034754,57.31146169,
7531,segmento 7531,Plomo,1394992265,4.0,3.30867761,54.06714431,
7532,segmento 7532,Alta densidad plomo,1004919884,1.25,4.265326768,47.32610733,
7533,segmento 7533,Cobre,286778767,1.5,9.574090894,57.8780441,
7534,segmento 7534,Cloruro de polivinilo,57654057,4.0,8.013201413,22.80312537,
7535,segmento 7535,Cloruro de polivinilo,650025749,1.0,1.551988067,19.66763504,
7536,segmento 7536,Cloruro de polivinilo,1449600171,0.25,2.816496657,30.64540835,
7537,segmento 7537,Polietileno,241770535,1.5,5.243718996,24.10500834,
7538,segmento 7538,Hierro Galvanizado/Polietileno de alta densidad,136947105,12.0,6.673820692,52.01519246,
7539,segmento 7539,Plomo,1130999090,4.0,2.4117837,48.30757196,
7540,segmento 7540,Cobre,1308880424,4.0,6.658838143,78.72508744,
7541,segmento 7541,Hierro Galvanizado/Polietileno de alta densidad,134864371,2.5,6.552892906,43.10475129,
7542,segmento 7542,Polietileno,1085520556,10.0,7.701069323,52.09985815,
7543,segmento 7543,Hierro ductil,1163316965,0.25,1.925891442,53.05380574,
7544,segmento 7544,Cobre,1214112140,12.0,1.0101885,77.52702836,
7545,segmento 7545,Cobre,384242377,0.75,0.70349975,46.95975803,
7546,segmento 7546,Cobre,1056173738,2.5,1.459140648,66.32675541,
7547,segmento 7547,Hierro Galvanizado/Polietileno de alta densidad,850327571,12.0,4.276825997,62.70976763,
7548,segmento 7548,Cobre,1121842976,8.0,5.121391459,77.48335357,
7549,segmento 7549,Polietileno,745463345,2.5,2.869427101,33.46732519,
7550,segmento 7550,Hierro ductil,168837954,125.0,3.457108445,35.06659975,
7551,segmento 7551,Cobre,427938002,3.0,5.325020135,59.93132179,
7552,segmento 7552,Polietileno,734449236,10.0,5.732109958,43.65642528,
7553,segmento 7553,Hierro fundido,1042725760,5.0,4.587523058,78.70377698,
7554,segmento 7554,Hierro ductil,1546850639,2.0,9.234895802,76.23805667,
7555,segmento 7555,Hierro ductil,1317435107,4.0,9.755198215,76.2957194,
7556,segmento 7556,Polietileno,104123287,375.0,7.311084607,17.41255736,
7557,segmento 7557,Cobre,1346538182,0.25,9.274319332,69.55934041,
7558,segmento 7558,Hierro ductil,1581977209,10.0,6.940753915,83.31655753,
7559,segmento 7559,Polietileno,1060744229,125.0,2.831451141,27.97552934,
7560,segmento 7560,Hierro ductil,658622020,125.0,8.535196418,49.20085525,
7561,segmento 7561,Hierro ductil,666321210,10.0,5.151639522,64.67467367,
7562,segmento 7562,Cloruro de polivinilo,300048354,0.75,5.703699252,16.1768099,
7563,segmento 7563,Hierro fundido,893514204,1.0,3.578793024,66.19154429,
7564,segmento 7564,Hierro ductil,1545056785,8.0,8.525569863,82.98858512,
7565,segmento 7565,Polietileno,883411662,10.0,0.191395383,40.79847699,
7566,segmento 7566,Alta densidad plomo,846426686,4.0,9.264732788,55.7120523,
7567,segmento 7567,Hierro fundido,1479934491,1.5,3.081629548,78.97092781,
7568,segmento 7568,Alta densidad plomo,476075027,1.5,2.227956115,36.79513538,
7569,segmento 7569,Hierro ductil,77135713,0.75,8.910895282,43.88949338,
7570,segmento 7570,Plomo,269237797,1.5,0.720150994,25.75502993,
7571,segmento 7571,Plomo,235859897,6.0,0.772276311,32.69401587,
7572,segmento 7572,Alta densidad plomo,1608450160,375.0,6.995955817,56.18046125,
7573,segmento 7573,Alta densidad plomo,1195768512,10.0,2.14824857,59.94647199,
7574,segmento 7574,Hierro ductil,1039216570,0.5,2.774421403,54.12927189,
7575,segmento 7575,Plomo,950284740,3.0,8.121442857,49.50239965,
7576,segmento 7576,Cobre,90770968,0.5,4.145325034,43.79076132,
7577,segmento 7577,Cloruro de polivinilo,480440059,0.75,6.198184499,19.99286277,
7578,segmento 7578,Plomo,738026159,12.0,1.320714205,46.23051883,
7579,segmento 7579,Polietileno,837390516,0.5,3.100011076,27.89035568,
7580,segmento 7580,Plomo,927524560,3.0,7.825626184,48.78514002,
7581,segmento 7581,Hierro ductil,895533965,5.0,8.409761376,68.42987298,
7582,segmento 7582,Hierro Galvanizado/Polietileno de alta densidad,44381962,8.0,2.976755083,44.07893599,
7583,segmento 7583,Cobre,1483669258,2.0,7.500190163,79.03849981,
7584,segmento 7584,Hierro fundido,1422380651,10.0,4.545780084,89.39171764,
7585,segmento 7585,Hierro ductil,826160439,0.5,6.424154599,53.89874986,
7586,segmento 7586,Polietileno,1144123759,2.0,3.912623793,40.60058856,
7587,segmento 7587,Alta densidad plomo,732430343,0.5,2.371627266,36.65345161,
7588,segmento 7588,Hierro Galvanizado/Polietileno de alta densidad,952094495,10.0,5.21997077,64.28346425,
7589,segmento 7589,Polietileno,1361293857,3.0,9.885492161,53.12654705,
7590,segmento 7590,Hierro ductil,1592247921,4.0,9.785118344,81.378484,
7591,segmento 7591,Polietileno,1588078616,2.0,1.940805671,46.77113868,
7592,segmento 7592,Alta densidad plomo,1291507688,10.0,9.543454181,69.17657925,
7593,segmento 7593,Polietileno,244202572,125.0,5.980780491,16.14422887,
7594,segmento 7594,Plomo,770959953,4.0,4.200361891,43.4947547,
7595,segmento 7595,Hierro ductil,656752323,375.0,1.7887215,44.851859,
7596,segmento 7596,Cobre,384479896,1.0,5.229730696,52.78607535,
7597,segmento 7597,Cobre,822603755,6.0,2.066509189,67.64598249,
7598,segmento 7598,Alta densidad plomo,320266849,2.0,7.920070546,40.93015095,
7599,segmento 7599,Hierro fundido,781746524,1.5,9.571105121,72.6894918,
7600,segmento 7600,Cloruro de polivinilo,249422919,2.0,1.69625709,16.1981199,
7601,segmento 7601,Cloruro de polivinilo,681475949,375.0,8.787119126,23.80407258,
7602,segmento 7602,Polietileno,869204343,375.0,9.979739,34.1744856,
7603,segmento 7603,Hierro ductil,31278903,5.0,3.466888403,47.54740095,
7604,segmento 7604,Plomo,1257064767,375.0,1.274914208,38.22698624,
7605,segmento 7605,Polietileno,1040431610,375.0,8.745516007,36.07587671,
7606,segmento 7606,Hierro ductil,483355240,5.0,2.989244987,55.37653507,
7607,segmento 7607,Cobre,678092054,125.0,7.413522927,54.14010171,
7608,segmento 7608,Cloruro de polivinilo,1209649359,3.0,2.14879672,36.80937339,
7609,segmento 7609,Cobre,718411676,0.75,1.278338276,53.6842377,
7610,segmento 7610,Hierro fundido,1098022218,1.25,9.738962658,77.42389856,
7611,segmento 7611,Polietileno,1240007066,3.0,9.776507576,50.786556,
7612,segmento 7612,Cobre,1182146877,0.5,3.42218963,63.12569915,
7613,segmento 7613,Cloruro de polivinilo,406649335,2.0,5.771481487,23.20517799,
7614,segmento 7614,Plomo,4677103,4.0,3.64689168,28.84728069,
7615,segmento 7615,Hierro fundido,631420665,5.0,8.838322553,75.43550704,
7616,segmento 7616,Polietileno,577995897,10.0,1.192592403,36.19459751,
7617,segmento 7617,Cloruro de polivinilo,671199461,1.5,3.595715936,24.62129368,
7618,segmento 7618,Hierro ductil,479195741,0.25,2.081020405,40.63266245,
7619,segmento 7619,Cloruro de polivinilo,1313447230,1.5,1.495985488,34.30833302,
7620,segmento 7620,Cobre,913591566,125.0,3.740965316,54.76019922,
7621,segmento 7621,Cloruro de polivinilo,62849387,3.0,3.015250205,16.60020801,
7622,segmento 7622,Cobre,889713567,125.0,1.409904407,51.96658577,
7623,segmento 7623,Plomo,1249460708,375.0,7.592168534,44.46824759,
7624,segmento 7624,Hierro ductil,1376935427,1.5,4.685780257,67.26903211,
7625,segmento 7625,Plomo,280110966,6.0,8.448065473,41.26091167,
7626,segmento 7626,Alta densidad plomo,835982807,6.0,6.756722754,55.48669398,
7627,segmento 7627,Alta densidad plomo,739795761,2.0,7.587355237,48.30727982,
7628,segmento 7628,Cloruro de polivinilo,1001757251,375.0,2.804711327,23.6497348,
7629,segmento 7629,Cloruro de polivinilo,410201212,2.0,1.656749042,19.11418526,
7630,segmento 7630,Hierro ductil,291144292,1.5,1.003908785,43.58727067,
7631,segmento 7631,Polietileno,858047451,8.0,2.507090288,41.42123172,
7632,segmento 7632,Cloruro de polivinilo,980874048,6.0,2.997486351,37.21051111,
7633,segmento 7633,Hierro fundido,1315409835,8.0,5.207657271,86.8435797,
7634,segmento 7634,Hierro fundido,290161705,375.0,6.774388331,54.57654407,
7635,segmento 7635,Polietileno,1366635328,1.0,2.563093826,39.57839016,
7636,segmento 7636,Hierro fundido,192385759,0.75,4.010271841,52.48685779,
7637,segmento 7637,Alta densidad plomo,1449662009,2.0,0.380317934,54.0786158,
7638,segmento 7638,Polietileno,1137404905,2.5,2.618883316,40.42025121,
7639,segmento 7639,Cobre,94094521,0.5,7.679470838,47.4217104,
7640,segmento 7640,Polietileno,846380740,5.0,5.538938381,41.76920743,
7641,segmento 7641,Hierro Galvanizado/Polietileno de alta densidad,233121499,2.0,8.196123949,45.32107678,
7642,segmento 7642,Hierro ductil,181363658,0.25,4.738877896,37.84160638,
7643,segmento 7643,Cobre,1141004575,8.0,0.474426079,73.14174272,
7644,segmento 7644,Alta densidad plomo,957876467,125.0,9.959735325,44.71312335,
7645,segmento 7645,Plomo,870973511,5.0,1.322606644,43.67672002,
7646,segmento 7646,Polietileno,1422266269,1.25,0.793243354,40.06345924,
7647,segmento 7647,Plomo,86315034,2.5,8.413889533,32.66337568,
7648,segmento 7648,Hierro Galvanizado/Polietileno de alta densidad,680906402,12.0,0.467402492,55.74698992,
7649,segmento 7649,Polietileno,1417400591,12.0,3.719377159,55.42969255,
7650,segmento 7650,Hierro fundido,929933366,2.5,0.609857538,68.86220024,
7651,segmento 7651,Hierro Galvanizado/Polietileno de alta densidad,971490009,375.0,5.46676643,48.63934699,
7652,segmento 7652,Polietileno,593056782,8.0,1.513531098,35.54567834,
7653,segmento 7653,Cloruro de polivinilo,31324833,12.0,5.639217034,26.17108816,
7654,segmento 7654,Cloruro de polivinilo,1083962248,8.0,5.400172584,42.78278421,
7655,segmento 7655,Hierro ductil,859812533,4.0,3.431283271,61.49435456,
7656,segmento 7656,Alta densidad plomo,986612271,0.5,8.327350085,47.34256848,
7657,segmento 7657,Polietileno,203480219,0.25,7.257718973,17.93536915,
7658,segmento 7658,Hierro ductil,1209168811,8.0,2.530817046,70.75784602,
7659,segmento 7659,Cobre,1477602180,2.0,8.149424432,79.58274636,
7660,segmento 7660,Hierro ductil,1006010114,2.0,7.553698058,64.59631023,
7661,segmento 7661,Polietileno,1252190235,4.0,7.424943635,49.88523127,
7662,segmento 7662,Cloruro de polivinilo,567150675,0.25,0.627825012,12.21044599,
7663,segmento 7663,Hierro fundido,1034345158,12.0,2.957035017,81.90273867,
7664,segmento 7664,Cloruro de polivinilo,220231426,6.0,6.388995843,26.65156291,
7665,segmento 7665,Plomo,762480890,125.0,9.709823245,35.15397624,
7666,segmento 7666,Alta densidad plomo,528669734,375.0,0.926522902,30.19753087,
7667,segmento 7667,Hierro ductil,1367797208,1.25,5.695293866,66.87073305,
7668,segmento 7668,Alta densidad plomo,1242358914,4.0,3.904267358,57.57681132,
7669,segmento 7669,Polietileno,53460854,0.5,5.14186658,15.53997917,
7670,segmento 7670,Hierro ductil,108540308,0.5,9.578438655,43.89116551,
7671,segmento 7671,Hierro fundido,375790281,0.25,3.944879547,52.04276962,
7672,segmento 7672,Polietileno,243356379,125.0,3.916066913,14.04310202,
7673,segmento 7673,Cloruro de polivinilo,2292623,0.5,4.458531551,8.1947079,
7674,segmento 7674,Hierro ductil,92049879,0.75,3.588367239,38.78740527,
7675,segmento 7675,Cloruro de polivinilo,423788032,6.0,2.370051767,26.33449211,
7676,segmento 7676,Hierro Galvanizado/Polietileno de alta densidad,1348298208,0.5,1.175758648,52.48276344,
7677,segmento 7677,Alta densidad plomo,529469337,125.0,8.301365516,35.16156785,
7678,segmento 7678,Cloruro de polivinilo,1189399963,3.0,7.667302617,42.01132863,
7679,segmento 7679,Hierro ductil,1059193661,3.0,4.05487519,64.53994626,
7680,segmento 7680,Cloruro de polivinilo,1161804811,1.5,2.803071418,32.840616,
7681,segmento 7681,Hierro fundido,831492071,1.25,7.03376312,69.79111164,
7682,segmento 7682,Hierro ductil,1121986399,10.0,3.177042599,71.05771598,
7683,segmento 7683,Cobre,551594064,8.0,9.357014249,71.2775087,
7684,segmento 7684,Cobre,1179396306,1.0,7.699919579,69.89606816,
7685,segmento 7685,Hierro ductil,1221762178,5.0,4.299266948,70.27569309,
7686,segmento 7686,Cloruro de polivinilo,62332552,12.0,8.593580544,29.7253829,
7687,segmento 7687,Cobre,792417898,2.5,3.583411514,63.62322815,
7688,segmento 7688,Hierro fundido,1231371663,2.5,8.366585728,82.2393415,
7689,segmento 7689,Hierro ductil,1432838898,3.0,2.006101894,69.34009372,
7690,segmento 7690,Plomo,642212804,5.0,0.196449312,38.33333131,
7691,segmento 7691,Hierro fundido,714929306,3.0,2.774943533,68.34622114,
7692,segmento 7692,Alta densidad plomo,1386349952,1.0,4.20141515,53.02429277,
7693,segmento 7693,Cloruro de polivinilo,130681761,4.0,3.279047952,19.3637954,
7694,segmento 7694,Polietileno,1069136510,2.5,3.427163786,39.98155468,
7695,segmento 7695,Alta densidad plomo,1321841348,0.75,5.247143166,51.64456751,
7696,segmento 7696,Hierro Galvanizado/Polietileno de alta densidad,429477088,5.0,6.826965411,52.5481635,
7697,segmento 7697,Alta densidad plomo,1258285077,12.0,7.324454922,67.57435502,
7698,segmento 7698,Plomo,35277565,0.75,5.104284994,22.13199673,
7699,segmento 7699,Hierro ductil,404165986,0.5,6.72101542,46.4400744,
7700,segmento 7700,Hierro Galvanizado/Polietileno de alta densidad,1042073073,2.5,9.117672764,62.37482871,
7701,segmento 7701,Alta densidad plomo,156370514,125.0,7.442360681,27.43431681,
7702,segmento 7702,Hierro fundido,985230113,10.0,5.684931986,82.50519064,
