ubicación,Genero,edad,Nombre_auto,Año_vehiculo,Millas_auto,Precio_auto,Precio_poliza,Tipo_poliza
zona 1 fuera de la ciudad,Femenino,59, Jeep Compass,2018,40365,23148.00,1581.01,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Femenino,21, Nissan Rogue,2018,50676,23150.00,1581.15,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Masculino,38, Nissan Rogue,2020,50676,23150.00,1581.15,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Masculino,80, Nissan Rogue,2019,47230,23151.00,1581.21,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Masculino,89, Ford Edge,2016,58661,23240.00,1587.29,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Femenino,24, GMC Terrain,2016,52247,23250.00,1587.98,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Masculino,22, Nissan Rogue,2010,44085,23250.00,1587.98,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Femenino,27, Nissan Rogue,2010,44085,23250.00,1587.98,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Femenino,32, Nissan Altima,2011,24258,23251.00,1588.04,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Masculino,28, Jeep Cherokee,2014,61093,23251.00,1588.04,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Masculino,69, Nissan Rogue,2017,41157,23254.00,1588.25,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Femenino,20, Chrysler ,2019,48601,23263.00,1588.86,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Masculino,55, Chrysler ,2020,48601,23263.00,1588.86,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Masculino,55, GMC Terrain,2021,47519,23299.00,1591.32,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Femenino,55, Nissan Rogue,2011,54200,23300.00,1591.39,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Masculino,79, Hyundai Santa Fe,2020,48550,23300.00,1591.39,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Femenino,21, Hyundai Santa Fe,2014,48550,23300.00,1591.39,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Femenino,76, Chevrolet Impala,2019,54413,23351.00,1594.87,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Femenino,82, Nissan Rogue,2010,51405,23403.00,1598.42,Incluye daños al vehículo del propietario
zona 1 fuera de la ciudad,Femenino,62, Nissan Rogue,2013,51405,23403.00,1598.42,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,47, Hyundai Santa Fe,2017,57323,23451.00,1601.70,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,57, Nissan Rogue,2010,48750,23451.00,1601.70,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,27, Chevrolet Trailblazer,2022,44606,23488.00,1604.23,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,25, Nissan Murano,2018,57351,23493.00,1604.57,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,65, Buick Envision,2020,45497,23498.00,1604.91,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,24, Buick Envision,2017,45497,23498.00,1604.91,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,39, Nissan Rogue,2020,50635,23500.00,1605.05,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,62, Nissan Rogue,2017,50635,23500.00,1605.05,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,88, Nissan Altima,2020,27886,23500.00,1605.05,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,51, Chevrolet Trailblazer,2021,48307,23551.00,1608.53,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,37, Chevrolet Trailblazer,2018,48307,23551.00,1608.53,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,20, Nissan Murano,2018,47949,23551.00,1608.53,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,49, Kia Forte,2020,10336,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,30, MAZDA CX-,2018,47026,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,73, Nissan Altima,2014,46662,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,47, Lexus IS,2010,64311,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,72, MAZDA CX-,2014,47026,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,58, MAZDA CX-,2019,47026,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,39, Chrysler Pacifica,2017,89376,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,78, Nissan Sentra,2012,11497,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,77, Toyota Avalon,2016,26331,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,87, Nissan Maxima,2018,80611,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,20, Ford Mustang,2015,36364,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,87, Nissan Maxima,2018,80611,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,21, Kia Niro,2014,47208,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,35, Nissan Frontier Crew Cab,2016,52739,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,54, Chrysler Pacifica,2017,89376,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,35, Chevrolet Camaro,2012,49016,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,78, Chrysler Pacifica,2015,89376,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,88, Nissan Maxima,2010,73558,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,32, Toyota Camry Hybrid,2017,57135,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,44, Nissan Murano,2021,64394,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,37, Subaru Outback,2018,55183,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,24, Honda Civic,2016,46618,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,77, Chevrolet Camaro,2019,49016,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,27, Ford Edge,2020,65653,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,88, Kia K,2013,78029,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,39, Honda Civic,2019,46618,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,29, Mercedes-Benz M-Class,2016,64627,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,27, Nissan Maxima,2016,73558,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,82, Subaru Outback,2019,55183,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,34, Nissan Maxima,2022,73558,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,56, Nissan Maxima,2014,73558,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,22, Mercedes-Benz M-Class,2016,64627,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,43, Jeep Renegade,2022,28019,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,64, INFINITI QX,2020,52741,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,60, GMC Terrain,2012,50981,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,67, MAZDA CX-,2012,43419,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,67, Nissan Rogue Sport,2016,42821,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,47, INFINITI QX,2022,52741,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,35, Subaru Outback,2022,55183,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,46, MAZDA CX-,2021,43419,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,33, Toyota RAV,2019,58933,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,43, Toyota Highlander,2013,71540,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,60, Jeep Renegade,2019,28019,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,26, Chrysler Pacifica,2016,89376,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,80, Lexus IS,2019,64311,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,31, Volkswagen Golf GTI,2010,48213,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,40, Mercedes-Benz M-Class,2021,64627,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,80, Chrysler Pacifica,2011,67409,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,89, MAZDA MAZDA,2016,20893,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,20, Volkswagen Golf GTI,2019,48213,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,19, Toyota Prius,2016,56794,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,84, Nissan Pathfinder,2020,54814,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,58, Nissan Maxima,2015,55286,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,65, Toyota C-HR,2022,39206,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,76, BMW X,2015,53465,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,24, Honda HR-V,2010,12212,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,73, Volkswagen Golf GTI,2014,48213,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,31, Toyota Avalon,2017,26331,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,62, Toyota RAV,2015,58933,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,29, INFINITI QX,2013,66742,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,64, Chrysler Pacifica,2021,89376,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,52, Buick Encore GX,2022,37518,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,32, Nissan Maxima,2015,55286,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,36, Mercedes-Benz M-Class,2011,54220,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,85, Buick Encore GX,2018,37518,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,80, Ford Escape,2022,42503,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,82, Buick Encore GX,2019,37518,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,30, Chevrolet Colorado Extended Cab,2013,42485,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,26, Subaru Outback,2020,51562,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,46, Subaru Outback,2014,51562,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,18, Ford Escape,2022,44761,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,75, Mercedes-Benz GLA,2014,65061,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,20, MAZDA CX-,2022,50247,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,40, Jeep Compass,2011,41327,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,69, Dodge Charger,2011,81399,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,69, INFINITI QX,2019,57058,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,61, Ford Explorer,2010,90169,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,34, MAZDA CX-,2012,56086,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,34, Audi A,2017,52499,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,38, INFINITI QX,2011,66742,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,80, MAZDA CX-,2014,56086,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,37, Audi A,2012,45599,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,67, Ford Escape,2014,44761,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,49, MAZDA CX-,2012,50247,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,76, Kia Sorento,2013,48420,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,50, Kia Sorento,2017,63761,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,42, Hyundai Elantra,2011,33604,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,65, Mercedes-Benz GLA,2013,65061,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,37, Toyota RAV,2016,42055,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,80, Kia Optima,2019,42054,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,44, Nissan Sentra,2020,12291,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,52, Nissan Sentra,2010,12291,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,62, Audi A,2012,52499,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,30, Kia Sorento,2012,45980,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,22, Hyundai Elantra,2020,33604,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,70, Ford Edge,2010,55571,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,71, Ford Escape,2015,42503,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,20, Mercedes-Benz M-Class,2013,54220,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,78, Ford Edge,2013,54205,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,70, Ford Expedition,2012,93800,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,43, Nissan Sentra,2022,12291,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,65, MAZDA CX-,2013,56086,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Masculino,75, Hyundai Kona,2015,46989,23590.00,1611.20,Incluye daños al vehículo del propietario
zona 2 fuera de la ciudad,Femenino,51, MAZDA CX-,2012,39894,23590.00,1611.20,Incluye daños al vehículo del propietario
